,teamID,ACC,AGI,ARM,Blk P/XP/FG,END,FF/FR,G,HND,INT,Int,KAc,KDi,L,Name,OVR,PA,PBl,PD,PF,Player,Pos,RBl,S,SPE,STR,Sck,Sfty,T,TCK,TD,TFL,Tck,Team,W,WPct
2282,3,1,85,1,0/0/0,86,0/0,13,80,80,3,1,1,5,"Lejune, L.",93,275,1,4,326,"Lejune, L.",FS,1,19,95,71,5,0,0,73,0,0,49,COL,8,0.615
2283,4,1,54,1,0/0/0,90,0/0,13,30,50,0,1,1,8,"Morris, R.",90,355,1,0,338,"Morris, R.",DT,1,19,75,95,2,0,0,75,0,4,26,AZ,5,0.385
2284,4,1,76,1,0/0/0,100,0/0,13,80,80,1,1,1,8,"McKinnie, L.",92,355,1,3,338,"McKinnie, L.",SS,1,19,95,75,3,0,0,80,0,0,64,AZ,5,0.385
2285,4,1,90,1,0/0/0,92,1/1,13,80,85,4,1,1,8,"Knight, L.",97,355,1,15,338,"Knight, L.",CB,1,19,95,70,0,0,0,63,0,0,64,AZ,5,0.385
2286,4,1,85,1,0/0/0,70,0/0,13,41,79,0,1,1,8,"Lee, L.",96,355,1,2,338,"Lee, L.",LB,1,19,85,85,1,0,0,95,0,0,56,AZ,5,0.385
2287,4,1,90,1,0/0/0,90,1/0,13,50,80,1,1,1,8,"Vans, R.",95,355,1,11,338,"Vans, R.",LB,1,19,90,80,9,0,0,90,1,1,109,AZ,5,0.385
2288,4,1,75,1,0/0/0,70,0/1,13,27,52,0,1,1,8,"Horne, B.",75,355,1,3,338,"Horne, B.",LB,1,19,82,80,3,0,0,61,0,0,97,AZ,5,0.385
2289,4,1,70,1,0/0/0,80,0/0,13,35,61,0,1,1,8,"Spector, M.",82,355,1,0,338,"Spector, M.",DE,1,19,80,85,5,2,0,55,0,10,29,AZ,5,0.385
2290,4,1,77,1,0/0/0,60,1/0,13,30,40,0,1,1,8,"Masters, S.",72,355,1,0,338,"Masters, S.",DT,1,19,80,90,3,0,0,44,0,1,42,AZ,5,0.385
2291,4,1,50,1,0/0/0,70,1/0,13,35,50,0,1,1,8,"Maulolo, C.",79,355,1,0,338,"Maulolo, C.",DE,1,19,84,85,3,0,0,55,0,14,41,AZ,5,0.385
2292,4,1,70,1,0/0/0,79,0/0,13,70,70,1,1,1,8,"Barnes, B.",78,355,1,5,338,"Barnes, B.",SS,1,19,90,57,0,0,0,55,0,1,89,AZ,5,0.385
2293,4,15,70,15,0/0/0,80,0/1,13,75,30,0,1,1,8,"Ruff (R), R.",48,355,20,0,338,"Ruff (R), R.",FB,20,19,96,70,0,0,0,20,0,0,0,AZ,5,0.385
2294,4,1,71,1,0/0/0,80,0/0,13,70,74,3,1,1,8,"Montgomery, B.",85,355,1,16,338,"Montgomery, B.",CB,1,19,100,45,0,0,0,50,0,0,56,AZ,5,0.385
2295,5,1,72,1,0/0/0,80,0/0,13,75,80,1,1,1,4,"Biggums, T.",86,243,1,3,357,"Biggums, T.",FS,1,19,100,70,8,1,0,50,0,0,50,OCO,9,0.6920000000000001
2296,5,1,80,1,0/0/0,100,1/0,13,60,70,0,1,1,4,"Skarsgard, T.",98,243,1,0,357,"Skarsgard, T.",DT,1,19,80,90,9,0,0,90,0,1,41,OCO,9,0.6920000000000001
2297,5,1,60,1,0/0/0,70,0/2,13,20,55,0,1,1,4,"Tony, P.",87,243,82,0,357,"Tony, P.",C,85,19,60,100,0,0,0,35,0,0,0,OCO,9,0.6920000000000001
2298,5,95,80,90,0/0/0,80,0/1,13,35,95,0,1,1,4,"Armstrong, F.",100,243,1,0,357,"Armstrong, F.",QB,1,19,79,80,0,0,0,15,0,0,0,OCO,9,0.6920000000000001
2299,5,1,90,1,0/0/0,88,0/0,13,85,85,3,1,1,4,"Lattimer, A.",99,243,1,15,357,"Lattimer, A.",CB,1,19,95,65,0,0,0,70,0,0,54,OCO,9,0.6920000000000001
2300,5,1,79,1,0/0/0,80,0/1,13,88,70,0,1,2,4,"Oles, K.",88,243,10,0,357,"Oles, K.",WR,10,19,100,48,0,0,0,20,0,0,0,OCO,9,0.6920000000000001
2301,5,1,70,1,0/0/1,75,0/0,13,77,75,2,1,1,4,"Abernathy, K.",91,243,1,15,357,"Abernathy, K.",CB,1,19,95,70,0,0,0,70,1,0,55,OCO,9,0.6920000000000001
2302,5,1,80,1,0/0/0,81,0/1,13,75,80,0,1,1,4,"Schneider, D.",92,243,1,9,357,"Schneider, D.",SS,1,19,100,70,0,0,0,75,0,1,91,OCO,9,0.6920000000000001
2303,5,1,85,1,0/0/0,80,0/0,13,55,81,0,1,1,4,"Ginsberg, D.",94,243,1,0,357,"Ginsberg, D.",DE,1,19,85,80,1,0,0,80,0,3,21,OCO,9,0.6920000000000001
2304,5,1,90,1,0/0/0,98,2/2,13,50,80,0,1,1,4,"Grievous, L.",96,243,1,13,357,"Grievous, L.",LB,1,19,90,80,12,0,0,90,0,1,93,OCO,9,0.6920000000000001
2305,5,1,75,1,0/0/0,78,2/0,13,72,70,2,1,1,4,"Storm, J.",89,243,1,2,357,"Storm, J.",FS,1,19,100,70,3,0,0,70,0,0,85,OCO,9,0.6920000000000001
2306,5,1,50,1,0/0/0,75,0/0,11,35,50,0,1,1,4,"Lovote (R), M.",78,243,1,0,357,"Lovote (R), M.",DE,1,19,80,83,4,0,0,57,0,2,19,OCO,9,0.6920000000000001
2307,5,1,65,1,0/0/0,72,1/0,13,75,50,2,1,1,4,"Lazer-Eyes (R), G.",78,243,1,9,357,"Lazer-Eyes (R), G.",FS,1,19,89,45,3,0,0,65,0,2,69,OCO,9,0.6920000000000001
2308,5,1,50,1,0/0/0,75,0/0,1,35,50,0,1,1,4,"Lovote (R), M.",78,243,1,3,357,"Lovote (R), M.",WR,1,19,80,83,0,0,0,57,0,0,1,OCO,9,0.6920000000000001
2309,5,1,35,1,0/0/0,60,0/0,13,25,40,0,1,1,4,"FatTackle13, Z.",45,243,1,0,357,"FatTackle13, Z.",DT,1,19,35,55,0,0,0,40,0,0,1,OCO,9,0.6920000000000001
2310,5,1,70,1,0/0/0,81,0/0,13,31,50,0,1,1,4,"Mbanefo, K.",92,243,1,0,357,"Mbanefo, K.",DE,1,19,80,90,0,0,0,87,0,3,22,OCO,9,0.6920000000000001
2311,6,1,51,1,0/0/0,79,0/0,13,33,67,0,1,1,9,"Ennis, B.",92,406,1,0,187,"Ennis, B.",DT,1,19,70,100,4,0,0,74,0,1,37,SJS,4,0.308
2312,6,1,71,1,0/0/0,75,0/2,13,55,70,1,1,1,9,"Deringer, K.",86,406,1,6,187,"Deringer, K.",LB,1,19,82,83,2,0,0,80,0,0,96,SJS,4,0.308
2313,6,1,80,1,0/0/0,100,0/0,13,60,70,0,1,1,9,"Riposte, F.",98,406,7,0,187,"Riposte, F.",DT,25,19,80,90,9,0,0,90,0,2,46,SJS,4,0.308
2314,6,1,70,1,0/0/0,70,0/0,13,55,40,2,1,1,9,"Grimnir (R), O.",73,406,1,13,187,"Grimnir (R), O.",FS,1,19,90,54,0,0,0,50,1,0,67,SJS,4,0.308
2315,6,1,72,1,0/0/0,72,0/0,13,62,60,1,1,1,9,"Wozniak (R), J.",81,406,1,4,187,"Wozniak (R), J.",FS,1,19,94,70,6,0,0,59,0,1,65,SJS,4,0.308
2316,6,1,60,1,0/0/0,70,0/1,13,20,55,0,1,1,9,"Pancake, P.",87,406,84,0,187,"Pancake, P.",T,82,19,65,100,0,0,0,35,0,0,0,SJS,4,0.308
2317,6,1,81,1,0/0/0,90,1/1,13,70,75,1,1,1,9,"Brackenridge, T.",89,406,1,8,187,"Brackenridge, T.",SS,1,19,90,76,4,0,0,76,0,1,99,SJS,4,0.308
2318,6,1,90,1,0/0/0,85,2/0,13,85,80,1,1,1,9,"Staley, T.",94,406,1,7,187,"Staley, T.",SS,1,19,95,70,0,0,0,75,0,0,61,SJS,4,0.308
2319,6,1,60,1,0/0/0,64,0/0,13,25,45,0,1,1,9,"Burr-Kirven, J.",77,406,1,0,187,"Burr-Kirven, J.",DE,1,19,84,55,2,0,0,71,0,6,24,SJS,4,0.308
2320,6,1,70,1,0/0/0,55,0/0,13,70,65,0,1,1,9,"Rowland, A.",74,406,1,2,187,"Rowland, A.",CB,1,19,83,40,0,0,0,40,0,0,54,SJS,4,0.308
2321,6,1,60,1,0/0/0,80,0/1,13,20,55,0,1,1,9,"Lee, B.",93,406,85,0,187,"Lee, B.",G,90,19,80,100,0,0,0,35,0,0,0,SJS,4,0.308
2322,6,1,80,1,0/0/0,70,0/2,13,72,70,0,1,1,9,"Thomas-Fox (R), D.",79,406,10,0,187,"Thomas-Fox (R), D.",WR,10,19,93,35,0,0,0,20,0,0,0,SJS,4,0.308
2323,7,1,53,1,0/0/0,72,0/0,13,30,40,0,1,1,7,"Harding (R), J.",71,278,1,0,280,"Harding (R), J.",DT,1,19,80,90,4,0,0,40,0,0,28,PHI,6,0.462
2324,7,1,60,1,0/0/0,70,1/0,13,25,50,0,1,1,7,"Kalilmoku, I.",78,278,1,0,280,"Kalilmoku, I.",DE,1,19,70,87,2,0,0,65,0,8,27,PHI,6,0.462
2325,7,1,40,1,0/0/0,64,0/0,3,25,45,0,1,1,7,"Hobbs, J.",70,278,1,0,280,"Hobbs, J.",DT,1,19,75,83,0,0,0,50,0,0,1,PHI,6,0.462
2326,7,1,75,1,0/0/0,75,0/1,13,20,70,0,1,1,7,"Tyler, J.",93,278,85,0,280,"Tyler, J.",T,85,19,80,100,0,0,0,35,0,0,0,PHI,6,0.462
2327,7,1,60,1,0/0/0,78,0/1,13,20,70,0,1,1,7,"Fillmore, M.",86,278,80,0,280,"Fillmore, M.",C,80,19,60,100,0,0,0,35,0,0,0,PHI,6,0.462
2328,7,1,75,1,0/0/0,75,0/1,13,20,70,0,1,1,7,"Hayes, R.",93,278,85,0,280,"Hayes, R.",G,85,19,80,100,0,0,0,35,0,0,0,PHI,6,0.462
2329,7,15,90,15,0/0/0,100,0/1,13,76,50,0,1,1,7,"Torenson, S.",93,278,25,0,280,"Torenson, S.",RB,25,19,95,80,0,0,0,28,0,0,0,PHI,6,0.462
2330,7,1,50,1,0/0/0,68,0/0,13,30,40,0,1,1,7,"McGwire, A.",68,278,1,0,280,"McGwire, A.",DT,1,19,70,80,2,0,0,50,0,3,22,PHI,6,0.462
2331,7,1,75,1,0/0/0,76,1/0,13,30,70,0,1,1,7,"Kassel, T.",84,278,1,8,280,"Kassel, T.",LB,1,19,85,85,5,0,0,72,0,3,118,PHI,6,0.462
2332,7,1,95,1,0/0/0,96,2/1,13,75,80,7,1,1,7,"D'Attoria V, R.",98,278,1,19,280,"D'Attoria V, R.",FS,1,19,100,70,8,0,0,75,2,3,108,PHI,6,0.462
2333,7,1,95,1,0/0/0,70,1/0,13,75,80,3,1,1,7,"Garnett, L.",97,278,1,4,280,"Garnett, L.",FS,1,19,100,70,2,0,0,73,2,0,89,PHI,6,0.462
2334,7,1,72,1,0/0/0,65,0/0,13,68,60,4,1,1,7,"Little IV, S.",75,278,1,9,280,"Little IV, S.",CB,1,19,89,30,1,0,0,40,1,2,77,PHI,6,0.462
2335,7,1,77,1,0/0/0,70,0/1,13,70,72,0,1,1,7,"McMorris, J.",87,278,1,19,280,"McMorris, J.",CB,1,19,100,49,0,0,0,53,0,0,68,PHI,6,0.462
2336,7,1,64,1,0/0/0,90,0/0,13,36,50,0,1,1,7,"ILove, G.",90,278,1,0,280,"ILove, G.",DE,1,19,85,85,3,0,0,77,0,6,35,PHI,6,0.462
2337,7,1,70,1,0/0/0,70,0/0,13,56,65,0,1,1,7,"Bohne, D.",77,278,1,1,280,"Bohne, D.",SS,1,19,89,65,3,0,0,50,0,1,62,PHI,6,0.462
2338,7,1,100,1,0/0/0,91,0/0,13,70,80,3,1,1,7,"Emoji, E.",97,278,1,17,280,"Emoji, E.",CB,1,19,100,65,0,0,0,56,1,0,55,PHI,6,0.462
2339,8,1,77,1,0/0/0,80,3/1,13,80,80,3,1,1,5,"Ridley, X.",89,271,1,6,341,"Ridley, X.",CB,1,19,95,60,0,0,0,50,1,0,99,NO,8,0.615
2340,8,1,90,1,0/0/0,96,2/1,13,65,85,2,1,1,5,"Bode, Q.",93,271,1,7,341,"Bode, Q.",LB,1,19,85,80,5,0,0,85,0,1,96,NO,8,0.615
2341,8,1,75,1,0/0/0,79,2/1,13,80,80,3,1,1,5,"Rector, D.",86,271,1,6,341,"Rector, D.",CB,1,19,95,50,6,0,0,46,0,0,79,NO,8,0.615
2342,8,1,90,1,0/0/0,95,2/1,13,50,80,1,1,1,5,"Slothface, J.",96,271,1,14,341,"Slothface, J.",LB,1,19,90,80,6,0,0,90,0,0,103,NO,8,0.615
2343,8,1,90,1,0/0/0,90,0/0,13,70,80,5,1,1,5,"Taylor, D.",96,271,1,27,341,"Taylor, D.",CB,1,19,97,65,0,0,0,70,0,0,58,NO,8,0.615
2344,8,15,70,15,0/0/0,83,0/2,13,75,42,0,1,1,5,"Toriki, M.",85,271,20,0,341,"Toriki, M.",RB,20,19,100,68,0,0,0,20,0,0,0,NO,8,0.615
2345,8,1,71,1,0/0/0,92,3/3,13,75,50,0,1,1,5,"Swift, T.",83,271,1,1,341,"Swift, T.",FS,1,19,95,70,6,0,0,50,0,0,56,NO,8,0.615
2346,8,1,73,1,0/0/0,66,0/0,13,70,72,1,1,1,5,"Andrews, J.",89,271,1,11,341,"Andrews, J.",CB,1,19,95,65,0,0,0,70,0,0,60,NO,8,0.615
2347,8,1,70,1,0/0/0,80,0/0,13,35,50,0,1,1,5,"Rax, L.",82,271,1,0,341,"Rax, L.",DE,1,19,85,85,3,0,0,50,0,7,25,NO,8,0.615
2348,8,1,70,1,0/0/0,70,0/2,13,76,52,0,1,1,5,"Fyodorovich, V.",80,271,10,0,341,"Fyodorovich, V.",WR,10,19,90,70,0,0,0,20,0,0,0,NO,8,0.615
2349,8,1,60,1,0/0/0,67,0/0,10,45,40,1,1,1,5,"StrongSafety8, Z.",51,271,1,1,341,"StrongSafety8, Z.",SS,1,19,55,40,0,0,0,50,0,0,0,NO,8,0.615
2350,8,1,50,1,0/0/0,73,0/1,13,80,63,0,1,1,5,"McCormick (R), A.",85,271,25,0,341,"McCormick (R), A.",TE,25,19,90,80,0,0,0,35,0,0,0,NO,8,0.615
2351,8,1,70,1,0/0/0,90,0/0,13,30,40,0,1,1,5,"Ironside, B.",89,271,1,0,341,"Ironside, B.",DT,1,19,80,90,7,0,0,77,0,0,37,NO,8,0.615
2352,8,1,74,1,0/0/0,80,0/0,13,30,70,0,1,1,5,"Faux, B.",96,271,1,0,341,"Faux, B.",DT,1,19,80,90,9,1,0,90,0,2,30,NO,8,0.615
2353,8,1,70,1,0/0/0,83,0/0,13,30,65,0,1,1,5,"Arianlacher (R), M.",87,271,1,0,341,"Arianlacher (R), M.",DE,1,19,83,80,3,1,0,72,0,12,30,NO,8,0.615
2354,8,15,92,15,0/0/0,100,0/1,13,75,75,0,1,1,5,"Gump, F.",97,271,40,0,341,"Gump, F.",RB,40,19,100,70,0,0,0,20,0,0,0,NO,8,0.615
2355,9,1,65,1,0/0/0,70,0/0,13,36,45,0,1,1,10,"Oats, S.",76,392,1,0,223,"Oats, S.",DE,1,19,79,75,1,0,0,55,0,10,22,CHI,3,0.231
2356,9,90,80,99,0/0/0,88,0/1,13,15,95,0,1,1,10,"Jenkins, R.",100,392,1,0,223,"Jenkins, R.",QB,1,19,75,61,0,0,0,15,0,0,0,CHI,3,0.231
2357,9,1,70,1,0/0/0,70,0/0,13,58,60,2,1,1,10,"Rice, J.",76,392,1,11,223,"Rice, J.",CB,1,19,87,55,0,0,0,50,0,0,43,CHI,3,0.231
2358,9,1,65,1,1/0/0,82,0/1,13,67,45,2,1,1,10,"Hockhertz (R), M.",82,392,1,12,223,"Hockhertz (R), M.",FS,1,19,95,75,5,0,0,70,1,1,90,CHI,3,0.231
2359,9,1,60,1,0/0/0,72,0/0,13,30,41,0,1,1,10,"Henry, J.",80,392,1,0,223,"Henry, J.",DE,1,19,80,80,2,0,0,65,0,8,73,CHI,3,0.231
2360,9,1,70,1,0/0/0,70,2/0,13,25,61,0,1,1,10,"Watkins, R.",76,392,1,13,223,"Watkins, R.",LB,1,19,85,75,1,0,0,65,0,2,114,CHI,3,0.231
2361,9,1,65,1,0/0/0,55,0/0,13,69,65,2,1,1,10,"Bailey, Z.",70,392,1,4,223,"Bailey, Z.",CB,1,19,76,36,0,0,0,45,0,0,45,CHI,3,0.231
2362,9,1,80,5,0/0/0,96,0/0,13,60,70,0,1,1,10,"Leaf Jr., R.",98,392,1,0,223,"Leaf Jr., R.",DT,1,19,80,90,6,0,0,90,0,7,48,CHI,3,0.231
2363,9,1,70,1,0/0/0,81,1/0,13,70,80,0,1,1,10,"Rambo, J.",87,392,1,2,223,"Rambo, J.",SS,1,19,91,75,1,0,0,80,0,0,66,CHI,3,0.231
2364,9,1,55,1,0/0/0,60,0/0,13,25,45,0,1,1,10,"BackerBot6, Z.",53,392,1,2,223,"BackerBot6, Z.",LB,1,19,55,50,0,0,0,55,0,0,2,CHI,3,0.231
2365,9,1,50,1,0/0/0,64,0/0,13,25,50,0,1,1,10,"Foster, W.",69,392,1,0,223,"Foster, W.",DT,1,19,75,81,0,0,0,50,0,0,4,CHI,3,0.231
2366,9,1,75,1,0/0/0,80,0/0,13,58,60,0,1,1,10,"Hondo, A.",77,392,1,13,223,"Hondo, A.",CB,1,19,90,43,0,0,0,45,0,0,60,CHI,3,0.231
2367,9,1,75,1,0/0/0,80,0/0,13,55,70,3,1,1,10,"Nikko, G.",86,392,1,9,223,"Nikko, G.",LB,1,19,85,80,4,0,0,78,0,2,111,CHI,3,0.231
2368,9,1,75,1,0/0/0,72,1/1,13,30,40,0,1,1,10,"Saul, C.",70,392,1,0,223,"Saul, C.",DT,1,19,80,80,0,0,0,50,0,1,36,CHI,3,0.231
2369,10,15,90,15,0/0/0,90,0/1,13,75,67,0,1,1,8,"Mendonca, M.",94,288,20,0,299,"Mendonca, M.",RB,20,19,100,70,0,0,0,20,0,0,0,AUS,5,0.385
2370,10,1,70,1,0/0/0,75,0/1,13,20,75,0,1,1,8,"A'Barelyanything, L.",95,288,85,0,299,"A'Barelyanything, L.",G,90,19,70,100,0,0,0,35,0,0,0,AUS,5,0.385
2371,10,1,90,1,0/0/0,90,0/0,13,80,80,3,1,1,8,"Jensen, C.",96,288,1,9,299,"Jensen, C.",SS,1,19,95,75,0,0,0,80,1,2,110,AUS,5,0.385
2372,10,1,82,1,0/0/0,81,1/2,13,44,80,0,1,1,8,"Edmond, H.",88,288,6,7,299,"Edmond, H.",LB,5,19,85,80,3,0,0,80,0,4,68,AUS,5,0.385
2373,10,1,75,1,0/0/0,72,1/0,13,70,70,3,1,1,8,"Okura, T.",81,288,1,3,299,"Okura, T.",FS,1,19,90,50,1,0,0,58,0,0,72,AUS,5,0.385
2374,10,1,85,1,0/0/0,67,0/0,13,80,72,0,1,1,8,"Gaines, N.",86,288,10,2,299,"Gaines, N.",WR,10,19,90,70,4,0,0,20,0,4,69,AUS,5,0.385
2375,10,1,95,1,0/0/0,84,0/0,13,85,85,1,1,1,8,"Lavelle Jr., D.",100,288,1,13,299,"Lavelle Jr., D.",CB,1,19,95,65,0,0,0,70,0,0,57,AUS,5,0.385
2376,10,1,75,1,0/0/0,84,1/1,13,35,75,0,1,1,8,"Kuusela, G.",90,288,1,0,299,"Kuusela, G.",DE,1,19,85,85,12,0,0,68,0,1,54,AUS,5,0.385
2377,10,1,70,1,0/0/0,70,1/1,13,70,80,1,1,1,8,"Adams, X.",84,288,1,18,299,"Adams, X.",CB,1,19,95,42,0,0,0,60,0,0,52,AUS,5,0.385
2378,10,1,70,1,0/0/0,70,0/0,13,70,70,3,1,1,8,"Howyanow (R), W.",78,288,1,4,299,"Howyanow (R), W.",FS,1,19,85,52,4,0,0,60,0,0,52,AUS,5,0.385
2379,10,1,80,1,0/0/0,97,0/0,13,60,70,0,1,1,8,"Wizardry, D.",98,288,1,0,299,"Wizardry, D.",DT,1,19,80,90,7,0,0,90,0,9,49,AUS,5,0.385
2380,10,1,78,1,0/0/0,81,0/1,13,84,70,0,1,1,8,"Larson, P.",95,288,35,0,299,"Larson, P.",TE,35,19,82,89,0,0,0,30,0,0,0,AUS,5,0.385
2381,10,1,43,1,0/0/0,60,0/0,13,25,45,0,1,1,8,"Bradberton, J.",68,288,1,0,299,"Bradberton, J.",DT,1,19,66,90,4,0,0,40,0,0,30,AUS,5,0.385
2382,10,1,90,1,0/0/0,87,2/1,13,50,70,2,1,1,8,"Bakshi, S.",86,288,1,7,299,"Bakshi, S.",LB,1,19,90,80,1,0,0,70,2,5,98,AUS,5,0.385
2383,10,95,55,95,0/0/0,63,0/1,13,15,95,0,1,1,8,"Cole, E.",98,288,1,0,299,"Cole, E.",QB,1,19,73,70,0,0,0,15,0,0,0,AUS,5,0.385
2384,1,60,60,60,0/0/0,61,0/0,1,60,60,0,60,60,7,"Z, D.",62,317,60,0,306,"Z, D.",SS,60,20,60,60,0,0,0,62,0,0,1,BAL,6,0.462
2385,1,1,92,1,0/0/0,90,0/1,13,85,80,1,1,1,7,"Uchiha, L.",80,317,1,10,306,"Uchiha, L.",LB,1,20,95,70,6,0,0,52,0,2,88,BAL,6,0.462
2386,1,1,70,1,0/0/0,75,0/0,13,62,72,1,1,1,7,"Troyski, X.",81,317,1,7,306,"Troyski, X.",CB,1,20,98,52,0,0,0,46,0,1,88,BAL,6,0.462
2387,1,1,60,1,1/0/0,70,0/0,13,30,45,0,1,1,7,"Harris, B.",79,317,1,0,306,"Harris, B.",DT,1,20,80,89,2,0,0,60,0,1,24,BAL,6,0.462
2388,1,1,79,1,1/0/0,96,0/0,13,70,80,3,1,1,7,"Acho, M.",94,317,1,17,306,"Acho, M.",CB,1,20,100,65,0,0,0,70,0,0,46,BAL,6,0.462
2389,1,1,60,1,0/0/0,70,0/0,13,29,54,0,1,1,7,"Poopsie, D.",83,317,1,0,306,"Poopsie, D.",DE,1,20,80,85,6,0,0,70,0,1,46,BAL,6,0.462
2390,1,1,95,8,0/0/0,100,0/0,13,75,80,3,1,1,7,"Green, W.",98,317,25,3,306,"Green, W.",FS,25,20,100,70,4,0,0,75,0,0,75,BAL,6,0.462
2391,1,1,75,1,0/0/0,88,1/0,13,50,50,0,1,1,7,"Baldari, F.",89,317,1,0,306,"Baldari, F.",DE,1,20,80,90,7,0,0,70,0,11,31,BAL,6,0.462
2392,1,1,70,1,0/0/0,70,1/0,13,65,65,3,1,1,7,"Marston (R), J.",79,317,1,6,306,"Marston (R), J.",CB,1,20,95,35,3,0,0,50,2,2,48,BAL,6,0.462
2393,1,6,95,6,0/0/0,100,0/0,13,80,80,3,6,6,7,"Terim, F.",97,317,6,22,306,"Terim, F.",SS,6,20,95,75,0,0,0,80,0,0,57,BAL,6,0.462
2394,1,15,77,15,0/0/0,100,0/1,13,75,60,0,1,1,7,"Reed, A.",90,317,20,0,306,"Reed, A.",RB,20,20,100,70,0,0,0,20,0,0,0,BAL,6,0.462
2395,1,1,81,1,0/0/0,90,3/1,13,50,80,0,1,1,7,"Vans, R.",92,317,1,1,306,"Vans, R.",LB,1,20,90,80,2,0,0,85,0,3,122,BAL,6,0.462
2396,1,1,75,1,0/0/0,80,1/1,13,55,70,0,1,1,7,"Nikko, G.",91,317,1,0,306,"Nikko, G.",DE,1,20,85,80,2,0,0,78,0,8,30,BAL,6,0.462
2397,2,1,95,17,0/0/0,100,1/0,13,80,80,2,1,1,4,"Lewis, L.",98,294,1,7,351,"Lewis, L.",FS,1,20,95,75,9,0,0,80,1,0,68,YKW,9,0.6920000000000001
2398,2,1,90,1,0/0/0,86,1/2,13,74,80,0,1,1,4,"Kroustis, G.",95,294,1,0,351,"Kroustis, G.",SS,1,20,95,75,7,0,0,80,0,0,59,YKW,9,0.6920000000000001
2399,2,1,50,1,0/0/0,70,0/0,13,35,50,0,1,1,4,"Maulolo, C.",79,294,1,0,351,"Maulolo, C.",DE,1,20,84,85,1,0,0,55,0,12,29,YKW,9,0.6920000000000001
2400,2,1,95,1,0/0/0,100,0/0,13,85,85,1,1,1,4,"Snuggles, J.",100,294,1,18,351,"Snuggles, J.",CB,1,20,95,65,0,0,0,70,1,0,51,YKW,9,0.6920000000000001
2401,2,1,53,1,0/0/0,73,0/0,13,35,50,0,1,1,4,"Kearse, J.",82,294,1,0,351,"Kearse, J.",DE,1,20,85,85,4,0,0,61,0,0,37,YKW,9,0.6920000000000001
2402,2,1,55,1,0/0/0,70,1/0,13,35,70,0,1,1,4,"Smyles, L.",83,294,1,0,351,"Smyles, L.",DE,1,20,83,79,2,0,0,70,0,4,27,YKW,9,0.6920000000000001
2403,2,1,68,1,0/0/0,75,0/1,13,90,44,0,1,1,4,"Gordon (R), R.",82,294,10,0,351,"Gordon (R), R.",WR,10,20,96,50,0,0,0,20,0,0,0,YKW,9,0.6920000000000001
2404,2,1,85,1,0/0/0,84,1/1,13,30,85,0,1,1,4,"Selich, A.",93,294,1,4,351,"Selich, A.",LB,1,20,85,85,1,0,0,85,0,0,75,YKW,9,0.6920000000000001
2405,2,1,90,1,0/0/0,90,0/0,13,70,75,4,1,1,4,"Leonard, M.",93,294,1,18,351,"Leonard, M.",CB,1,20,95,65,0,0,0,60,0,0,55,YKW,9,0.6920000000000001
2406,2,90,80,100,0/0/0,100,0/3,13,35,95,0,1,1,4,"Bigsby, C.",100,294,1,0,351,"Bigsby, C.",QB,1,20,75,70,0,0,0,15,0,0,0,YKW,9,0.6920000000000001
2407,2,1,75,1,0/0/0,80,0/1,13,75,80,1,1,1,4,"Grithead, D.",89,294,1,8,351,"Grithead, D.",LB,1,20,95,75,11,0,0,80,0,2,88,YKW,9,0.6920000000000001
2408,2,15,69,15,0/0/0,85,0/2,13,75,60,0,1,1,4,"Hanyadi, M.",87,294,20,0,351,"Hanyadi, M.",RB,20,20,100,70,0,0,0,20,0,0,0,YKW,9,0.6920000000000001
2409,2,1,79,1,0/0/0,90,3/0,13,65,85,0,1,1,4,"Virtanen, M.",91,294,1,3,351,"Virtanen, M.",LB,1,20,85,80,0,0,0,85,0,1,99,YKW,9,0.6920000000000001
2410,2,25,75,25,0/0/0,100,1/2,13,55,75,0,25,25,4,"Alexander, N.",100,294,25,0,351,"Alexander, N.",DE,25,20,85,85,3,0,0,95,0,12,44,YKW,9,0.6920000000000001
2411,3,1,73,1,0/0/0,80,1/0,13,35,50,0,1,1,6,"Taffy, T.",93,280,1,0,309,"Taffy, T.",DE,1,20,85,85,4,0,0,85,0,8,22,COL,7,0.5379999999999999
2412,3,1,61,1,0/0/0,80,0/1,13,80,62,0,1,1,6,"King, A.",90,280,28,0,309,"King, A.",TE,34,20,90,85,0,0,0,25,0,0,0,COL,7,0.5379999999999999
2413,3,1,70,1,1/0/0,80,2/0,13,80,80,1,1,1,6,"Lejune, L.",88,280,1,3,309,"Lejune, L.",FS,1,20,95,70,4,0,0,68,0,0,69,COL,7,0.5379999999999999
2414,3,1,81,1,0/0/0,90,0/0,13,70,80,5,1,1,6,"Hornbacher, A.",86,280,1,22,309,"Hornbacher, A.",CB,1,20,100,35,0,0,0,45,0,0,48,COL,7,0.5379999999999999
2415,3,1,75,1,0/0/0,93,0/0,13,25,75,0,1,1,6,"Thumper, B.",99,280,1,0,309,"Thumper, B.",DT,1,20,75,95,12,2,0,90,0,1,44,COL,7,0.5379999999999999
2416,3,1,80,1,0/0/0,81,0/0,13,70,80,3,1,1,6,"Purchase, L.",94,280,1,13,309,"Purchase, L.",CB,1,20,100,65,0,0,0,70,1,0,54,COL,7,0.5379999999999999
